"","Reference","Gene.Symbol","Annotation","p.val_ATG12.WT","log2FC_ATG12.WT","WT","q.val_ATG12.WT","sig_ATG12.WT","p.val_TEXCCPG1.WT","log2FC_TEXCCPG1.WT","ATG12","q.val_TEXCCPG1.WT","sig_TEXCCPG1.WT","TEXCCPG1","p.val_TEXCCPG1.ATG12","log2FC_TEXCCPG1.ATG12","q.val_TEXCCPG1.ATG12","sig_TEXCCPG1.ATG12","p.val_anova","q.val_anova","anova_sig","cluster","WT_1","WT_2","WT_3","WT_4","ATG12_1","ATG12_2","ATG12_3","ATG12_4","TEXCCPG1_1","TEXCCPG1_2","Compartment_ss"
"12","sp|O15460|P4HA2_HUMAN","P4HA2","P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2",0.870080238360042,0.00841657481084113,14.0806411285411,0.909236606576963,"n.s.",0.0518083075807878,0.235374816146345,14.0890577033519,0.163653563002594,"n.s.",14.3160159446874,0.0274159526247597,0.226958241335504,0.0707294558192555,"n.s.",0.0254237157938285,0.0504395099543827,"n.s.",0,14.0446117396183,14.0878665804605,13.993665236663,14.1964209574225,14.1588468846672,14.062736825266,14.080542971453,14.0541041320214,14.4081686066392,14.2238632827356,"ER.Lumen"
"13","sp|O43292|GPAA1_HUMAN","GPAA1","GPAA1_HUMAN Glycosylphosphatidylinositol anchor attachment 1 protein",0.108302276762235,0.0638239902752815,16.2717002037526,0.193799949662089,"n.s.",0.263260296334691,0.065163537739501,16.3355241940278,0.437970207087582,"n.s.",16.3368637414921,0.983309771614873,0.00133954746421949,0.988707080790234,"n.s.",0.288151888668979,0.349913881992824,"n.s.",0,16.2208655413078,16.2711677464812,16.2987190805487,16.2960484466725,16.2681490863052,16.3082622460421,16.3765382338906,16.3891472098734,16.2680141927286,16.4057132902555,"ER.Membrane"
"14","sp|O43852-3|CALU_HUMAN","CALU","CALU_HUMAN Isoform 3 of Calumenin",3.48738011861911e-05,0.223517524210902,18.7126985073486,0.00151173056945476,"n.s.",0.915351513903117,0.00333682905642974,18.9362160315595,0.951319308208619,"n.s.",18.716035336405,0.00192973997564688,-0.220180695154472,0.0151020473410593,"n.s.",4.66559179971245e-05,0.000924146094331416,"sig",1,18.6871351839964,18.7306295122077,18.7425919855654,18.690437347625,18.9394746028609,18.9761372856097,18.9224014046196,18.906850833148,18.7497460664688,18.6823246063413,"ER.Lumen"
"15","sp|O60427|FADS1_HUMAN","FADS1","FADS1_HUMAN Fatty acid desaturase 1",0.180311459370803,-0.0798856617935293,15.3813402223837,0.283657912865138,"n.s.",0.110447800542308,-0.11228448124219,15.3014545605902,0.258898019659837,"n.s.",15.2690557411415,0.608737053753879,-0.0323988194486606,0.692300176561666,"n.s.",0.182756456615336,0.240241111479105,"n.s.",0,15.300112591864,15.4471727687481,15.3413043519407,15.436771176982,15.2093866789606,15.3959168765023,15.2877517120964,15.3127629748013,15.2846774249837,15.2534340572993,"ER.Membrane"
"16","sp|O60568|PLOD3_HUMAN","PLOD3","PLOD3_HUMAN Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",0.0129231888085515,0.201649546756554,13.9264953272404,0.0427259972239946,"n.s.",0.388382346105494,0.0774749280518723,14.1281448739969,0.565980873258036,"n.s.",14.0039702552922,0.1351833060051,-0.124174618704682,0.217579402100627,"n.s.",0.0316922441568194,0.0597702523801485,"n.s.",0,13.974905308585,13.9934636464512,13.9457456736365,13.7918666802887,14.1263990162089,14.1036734280765,14.0584751552543,14.2240318964479,13.9371732022491,14.0707673083354,"ER.Lumen"
"17","sp|O60762|DPM1_HUMAN","DPM1","DPM1_HUMAN Dolichol-phosphate mannosyltransferase",0.232180454363291,0.0581868295232262,19.0090710649956,0.343924686217681,"n.s.",0.161061972257428,-0.129472020567778,19.0672578945189,0.324197508451221,"n.s.",18.8795990444279,0.0932986018580947,-0.187658850091005,0.165514664558872,"n.s.",0.0856752928876987,0.130024546984522,"n.s.",0,19.0348064465371,19.0246104203692,19.0403584415155,18.9365089515607,18.9602406926073,19.0841017391142,19.1176455766449,19.1070435697091,18.7719705044691,18.9872275843866,"ER.Membrane.associated"
"18","sp|O75396|SC22B_HUMAN","SEC22B","SC22B_HUMAN Vesicle-trafficking protein SEC22b",0.00101598334772966,0.0868430717646582,16.7564797024231,0.00875595073218089,"n.s.",0.122874250554211,-0.0315967872865741,16.8433227741878,0.274869309471339,"n.s.",16.7248829151366,0.00529863669717038,-0.118439859051232,0.02510254511897,"n.s.",0.000560108854842687,0.00383697838788356,"sig",2,16.7401056350932,16.7663228143513,16.7462786519113,16.7732117083369,16.8476012779719,16.8584295085383,16.8073544169871,16.8599058932538,16.7429164849408,16.7068493453323,"ER.Membrane.associated"
"19","sp|O75477|ERLN1_HUMAN","ERLIN1","ERLN1_HUMAN Erlin-1",0.000121856938400969,0.25100781540138,17.6348160949725,0.00285641903948433,"n.s.",0.0208995858961788,0.148450889460388,17.8858239103739,0.103163025790919,"n.s.",17.7832669844329,0.00840467076030011,-0.102556925940991,0.0331231088290393,"n.s.",0.000120301923120218,0.00156077589474729,"sig",6,17.5679878431497,17.6204468150777,17.6804272900675,17.6704024315952,17.865822404152,17.8676827832746,17.8915476918739,17.9182427621952,17.8003325712959,17.76620139757,"ER.Membrane"
"20","sp|O75718|CRTAP_HUMAN","CRTAP","CRTAP_HUMAN Cartilage-associated protein",0.0739728039144758,0.108939868299375,15.9074071242369,0.146994571378464,"n.s.",0.0780889363573099,0.0865156978237671,16.0163469925362,0.208364055706763,"n.s.",15.9939228220606,0.780958663826496,-0.0224241704756079,0.834079367584939,"n.s.",0.142097296166392,0.194793022959804,"n.s.",0,15.9270750078967,15.8790631180357,15.8766778855944,15.9468124854205,15.9869291414357,15.9573948075086,15.9641915539524,16.1568724672482,15.952025813531,16.0358198305902,"ER.Lumen"
"21","sp|O75787|RENR_HUMAN","ATP6AP2","RENR_HUMAN Renin receptor",0.408978765054805,0.127916213745879,12.8074232438404,0.52870072450629,"n.s.",0.570479982085454,0.126202294059606,12.9353394575863,0.716898265689848,"n.s.",12.9336255379,0.982075510574495,-0.00171391968627255,0.988068648352615,"n.s.",0.602439065232463,0.651719951146054,"n.s.",0,13.1252118722776,12.8278347053336,12.4596918575151,12.8169545402353,12.9176705623174,12.9048566482834,12.8487898031634,13.0700408165808,12.9171074423721,12.9501436334279,"ER.Membrane"
"22","sp|O75915|PRAF3_HUMAN","ARL6IP5","PRAF3_HUMAN PRA1 family protein 3",0.971307157441888,-0.00131888299239336,13.5208824458544,0.982229646433772,"n.s.",0.477341066525539,-0.0566118564175309,13.5195635628621,0.646298635377858,"n.s.",13.4642705894369,0.524618785367096,-0.0552929734251375,0.618537428468572,"n.s.",0.64936952477106,0.693240161778041,"n.s.",0,13.4697475372657,13.5606319584306,13.538449626802,13.5147006609194,13.4696966854782,13.4689491375594,13.5800353332801,13.5595730951306,13.3562620900176,13.5722790888562,"ER.high.curvature"
"23","sp|O76024|WFS1_HUMAN","WFS1","WFS1_HUMAN Wolframin",0.000205423290300634,0.191287019956615,17.459285861355,0.00369403713060024,"n.s.",0.0322577763826887,0.1149402521262,17.6505728813116,0.126971193057944,"n.s.",17.5742261134812,0.0297163844909014,-0.0763467678304153,0.0738208125022592,"n.s.",0.000323778988024151,0.00272517515208311,"sig",6,17.4277763663774,17.5003357720297,17.4178112070026,17.4912201000104,17.6714174069263,17.6371094250112,17.6265893429745,17.6671753503346,17.6004428905391,17.5480093364234,"ER.Membrane"
"24","sp|O76094|SRP72_HUMAN","SRP72","SRP72_HUMAN Signal recognition particle subunit SRP72",0.00047054100088021,0.0993417058394108,18.4197327652629,0.00552801850440266,"n.s.",0.0341907615071937,-0.0872793227276425,18.5190744711024,0.130893497417921,"n.s.",18.3324534425353,0.00161352019978243,-0.186621028567053,0.0143004517665445,"n.s.",0.000216116584343258,0.00216020645163878,"sig",1,18.3963756851389,18.4084364703407,18.4227997369763,18.4513191685958,18.5427280897663,18.5149291154071,18.5035969295443,18.5150437496917,18.3670141214889,18.2978927635817,"ER.Membrane.associated"
"25","sp|O94874|UFL1_HUMAN","UFL1","UFL1_HUMAN E3 UFM1-protein ligase 1",0.000434538170598259,0.180216464240541,18.1341939184785,0.00530673035007158,"n.s.",0.00144260284530625,-0.154677883407359,18.314410382719,0.0342065948278655,"n.s.",17.9795160350711,0.000582587537023105,-0.3348943476479,0.00971076422297438,"n.s.",2.41872241917646e-05,0.000699587615421408,"sig",1,18.1353589996972,18.1683544629066,18.1269884414144,18.1060737698958,18.296006060751,18.2641829968332,18.368752630633,18.3286998426589,17.9856399132874,17.9733921568549,"ER.Lumen"
"26","sp|O94905|ERLN2_HUMAN","ERLIN2","ERLN2_HUMAN Erlin-2",0.00055994853198784,0.21376448202588,17.4119012049388,0.00611369854130652,"n.s.",0.0639741599262182,0.0982519528687078,17.6256656869647,0.183045275827633,"n.s.",17.5101531578076,0.0282646132058791,-0.115512529157172,0.0715805309351143,"n.s.",0.00073529791267027,0.00447879738431916,"sig",6,17.3921514853721,17.4023700568446,17.3711486265907,17.481934650948,17.6192415706142,17.684635088812,17.6146461352342,17.5841399531985,17.5317543596291,17.488551955986,"ER.Membrane"
"27","sp|O95197|RTN3_HUMAN","RTN3","RTN3_HUMAN Reticulon-3",0.0158371376872917,0.121293507986227,22.4783404967025,0.0494823013274445,"n.s.",7.60418468442571e-05,-0.55722665603124,22.5996340046887,0.0170324788651007,"n.s.",21.9211138406713,0.000135163199820954,-0.678520164017467,0.00625289694902869,"down",2.7119091696732e-06,0.000268262055064073,"sig",2,22.4371920141959,22.5333517438963,22.4817728332165,22.4610453955013,22.556392459117,22.6347304592694,22.5413742548683,22.6660388455003,21.9427448073732,21.8994828739693,"ER.high.curvature"
"28","sp|O95197|RTN3_HUMAN","RTN3","RTN3_HUMAN Reticulon-3",0.0158371376872917,0.121293507986227,22.4783404967025,0.0494823013274445,"n.s.",7.60418468442571e-05,-0.55722665603124,22.5996340046887,0.0170324788651007,"n.s.",21.9211138406713,0.000135163199820954,-0.678520164017467,0.00625289694902869,"down",2.7119091696732e-06,0.000268262055064073,"sig",2,22.4371920141959,22.5333517438963,22.4817728332165,22.4610453955013,22.556392459117,22.6347304592694,22.5413742548683,22.6660388455003,21.9427448073732,21.8994828739693,"ER.Receptors"
"29","sp|O95292|VAPB_HUMAN","VAPB","VAPB_HUMAN Vesicle-associated membrane protein-associated protein B/C",0.000846408408671925,0.233737085563522,18.425120852812,0.00788591222720335,"n.s.",0.745023709334187,0.0179382109164088,18.6588579383755,0.844189522649917,"n.s.",18.4430590637284,0.000929224575614324,-0.215798874647113,0.0115475998768554,"n.s.",0.00063227871955772,0.00411462682769023,"sig",1,18.325388520075,18.4691970763986,18.4713726180338,18.4345251967406,18.6874169804726,18.6868512746492,18.6279629307868,18.6332005675935,18.4405939603918,18.445524167065,"ER.Membrane"
"30","sp|O95302|FKBP9_HUMAN","FKBP9","FKBP9_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP9",0.00380429295861449,0.0917880314665709,16.3847113643734,0.0192589897372644,"n.s.",0.09776952548494,0.0432919023435261,16.4764993958399,0.239865115599461,"n.s.",16.4280032667169,0.187275540400024,-0.0484961291230448,0.27908722584266,"n.s.",0.00919100616620034,0.0238879224897672,"sig",6,16.4122354402758,16.3771307127119,16.3748336826021,16.3746456219036,16.4593318495501,16.5115822117427,16.5002346030882,16.4348489189787,16.4519259212196,16.4040806122141,"ER.Lumen"
"31","sp|O95470|SGPL1_HUMAN","SGPL1","SGPL1_HUMAN Sphingosine-1-phosphate lyase 1",0.298431773141274,0.0627033263534749,15.9455380256002,0.41719715939987,"n.s.",0.541534013021479,-0.0480297443912043,16.0082413519537,0.69335418804148,"n.s.",15.897508281209,0.0612286526078193,-0.110733070744679,0.120564665429184,"n.s.",0.250276346552937,0.310943685016535,"n.s.",0,16.0167419477743,16.0055628268762,15.9501551291261,15.8096921986244,16.0269068723027,16.0375989839237,15.9254657638664,16.0429937877219,15.8810286254818,15.9139879369362,"ER.Membrane"
"32","sp|O95573|ACSL3_HUMAN","ACSL3","ACSL3_HUMAN Long-chain-fatty-acid--CoA ligase 3",5.39779469380514e-05,0.250749989167666,19.8903510999381,0.00181615595616056,"n.s.",0.0106944040668383,-0.0858392123584366,20.1411010891058,0.0714790844791653,"n.s.",19.8045118875797,0.000505836722152555,-0.336589201526102,0.00923907608826106,"n.s.",9.44900272264334e-06,0.000440894032699943,"sig",1,19.8781231582259,19.926239233467,19.8842396815274,19.8728023265322,20.1129444825864,20.0958082826347,20.182098497214,20.173553093988,19.7960122483517,19.8130115268077,"ER.Membrane"
"33","sp|O95881|TXD12_HUMAN","TXNDC12","TXD12_HUMAN Thioredoxin domain-containing protein 12",0.00920252036137462,0.16886269416257,16.6539581629657,0.0340176873747077,"n.s.",0.0453132472982189,0.140560632331962,16.8228208571282,0.151329723927745,"n.s.",16.7945187952976,0.590510735157077,-0.0283020618306082,0.676549941182975,"n.s.",0.0122185015087073,0.029265234122066,"sig",6,16.609469600896,16.6171705266222,16.6422906600741,16.7469018642705,16.8068682628596,16.8898867850987,16.7433753840126,16.8511529965422,16.8126191190695,16.7764184715257,"ER.Lumen"
"34","sp|O96005|CLPT1_HUMAN","CLPTM1","CLPT1_HUMAN Cleft lip and palate transmembrane protein 1",0.0195913899138786,-0.0989122937133686,17.3414591002706,0.0571675601852764,"n.s.",0.252283940691509,0.0602900112424578,17.2425468065572,0.427767010853686,"n.s.",17.401749111513,0.00877217471444696,0.159202304955826,0.0338109633380674,"n.s.",0.010046876016632,0.0254521512811506,"sig",7,17.3204582510079,17.4134647575128,17.3426351780199,17.2892782145417,17.2617261207938,17.1934851780683,17.2476450462207,17.267330881146,17.3663954847846,17.4371027382414,"ER.Membrane"
"35","sp|P01137|TGFB1_HUMAN","TGFB1","TGFB1_HUMAN Transforming growth factor beta-1",0.00506882838197582,0.232829176575631,16.4016607269188,0.0229580067430569,"n.s.",0.482179011514894,0.0489156828170252,16.6344899034944,0.650002014432452,"n.s.",16.4505764097358,0.0386433346882032,-0.183913493758606,0.0875397285461022,"n.s.",0.00751797672292789,0.0209133368231729,"sig",1,16.2972904521009,16.3864946438138,16.4530570612956,16.4698007504648,16.7054144737072,16.5367175770336,16.6183039270839,16.677523636153,16.4125066446783,16.4886461747933,"ER.Membrane.associated"
"36","sp|P04843|RPN1_HUMAN","RPN1","RPN1_HUMAN Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1",0.90908632479736,-0.00636952566905791,20.1525393066996,0.936577584383101,"n.s.",0.668146384667802,0.0425603919086583,20.1461697810305,0.787562131628205,"n.s.",20.1950996986082,0.48145355844232,0.0489299175777163,0.579676670535406,"n.s.",0.794298164903707,0.821367075813032,"n.s.",0,20.0413849240147,20.1840597089908,20.1127968687309,20.2719157250619,20.1668833048954,20.1672846931266,20.0840535456665,20.1664575804335,20.2848174178464,20.1053819793701,"ER.Membrane"
"37","sp|P04844-2|RPN2_HUMAN","RPN2","RPN2_HUMAN Isoform 2 of Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",0.692357488764214,-0.0214869210693571,19.1174489589171,0.779690377829645,"n.s.",0.977724463002076,0.00207821286216969,19.0959620378478,0.98410891476531,"n.s.",19.1195271717793,0.527875579247405,0.0235651339315268,0.621323097634473,"n.s.",0.881112715051369,0.897812832435944,"n.s.",0,19.1646512360003,19.1773848637367,19.1488676620607,18.9788920738709,19.0461414099351,19.1510540507329,19.0762383577065,19.1104143330166,19.112556587273,19.1264977562856,"ER.Membrane"
"38","sp|P05556|ITB1_HUMAN","ITGB1","ITB1_HUMAN Integrin beta-1",0.671902923081731,0.00428490763291478,18.6565319663711,0.765016541796097,"n.s.",0.0379828823074971,0.0992524363168883,18.660816874004,0.137326999921696,"n.s.",18.755784402688,0.0374696133089839,0.0949675286839735,0.0860374686287067,"n.s.",0.0118946402257089,0.0287400540089675,"sig",8,18.6410886551854,18.6450037580097,18.6764562022351,18.6635792500542,18.6554412955405,18.6595944683379,18.6751219667923,18.6531097653454,18.8049030105685,18.7066657948075,"ER.Membrane"
"39","sp|P07099|HYEP_HUMAN","EPHX1","HYEP_HUMAN Epoxide hydrolase 1",0.00102264837985503,0.296945765182617,18.5549160061379,0.00876606392853201,"n.s.",0.135572116082495,0.109953141992179,18.8518617713206,0.2919737680891,"n.s.",18.6648691481301,0.0170100448157118,-0.186992623190438,0.051500058268501,"n.s.",0.001160998938601,0.00602549921334788,"sig",1,18.4541009470408,18.5692893109755,18.6438019418598,18.5524718246757,18.9231296891042,18.7783313108081,18.8275898185552,18.8783962668147,18.6535654244508,18.6761728718094,"ER.Membrane"
"40","sp|P07237|PDIA1_HUMAN","P4HB","PDIA1_HUMAN Protein disulfide-isomerase",0.000128256414516373,0.22081891848303,21.0304317335605,0.00291182423292716,"n.s.",0.00921617175499718,0.112384005350076,21.2512506520436,0.0661472988040472,"n.s.",21.1428157389106,0.0219760659072242,-0.108434913132953,0.0611669228909009,"n.s.",0.000108594707652706,0.00147557534079748,"sig",6,21.0065972945332,21.0703291416419,21.0032362117825,21.0415642862845,21.2530342432221,21.2983201634953,21.2011933624862,21.2524548389707,21.1407420048948,21.1448894729264,"ER.Lumen"
"41","sp|P07942|LAMB1_HUMAN","LAMB1","LAMB1_HUMAN Laminin subunit beta-1",0.715930868451507,-0.064524791216968,20.4668042826189,0.7995019361845,"n.s.",0.39059003686181,-0.195916616526574,20.402279491402,0.56852805247749,"n.s.",20.2708876660924,0.588685304865593,-0.131391825309606,0.67492756556913,"n.s.",0.66611221996907,0.708819070560891,"n.s.",0,20.3312266244889,20.2257649153861,20.6301745619386,20.6800510286622,20.2571477071214,20.500233305672,20.1406110917715,20.711125861043,20.0803318852685,20.4614434469162,"ER.Membrane.associated"
"42","sp|P09601|HMOX1_HUMAN","HMOX1","HMOX1_HUMAN Heme oxygenase 1",0.908557445959549,0.00326173463201229,16.7989135688105,0.936577584383101,"n.s.",0.00264766911867541,-0.236529230006987,16.8021753034425,0.0414429299154325,"n.s.",16.5623843388035,0.00327032753086128,-0.239790964638999,0.0193542612380906,"n.s.",0.00050248249004939,0.00355547696106478,"sig",2,16.7805999580847,16.843762310658,16.7607660113795,16.8105259951198,16.8257423915449,16.7421192442124,16.8123065939753,16.8285329840374,16.5998025695557,16.5249661080514,"ER.Membrane"
"43","sp|P11021|GRP78_HUMAN","HSPA5","GRP78_HUMAN 78 kDa glucose-regulated protein",0.0601585103694837,0.0511678936782118,20.3317002985681,0.126560609224784,"n.s.",0.0114977104868623,0.144664470792236,20.3828681922463,0.0739702787152924,"n.s.",20.4763647693603,0.00152252333881257,0.0934965771140241,0.014023092055432,"n.s.",0.00254139599303926,0.00989732102633618,"sig",3,20.2723511302732,20.3544398739065,20.331383076712,20.3686271133807,20.3884597550984,20.3670390776137,20.3964618397498,20.3795120965234,20.4887393636003,20.4639901751204,"ER.Lumen"
"44","sp|P11047|LAMC1_HUMAN","LAMC1","LAMC1_HUMAN Laminin subunit gamma-1",0.710452267063929,-0.0617013577212404,18.2383854188256,0.794999301560677,"n.s.",0.198250066807993,-0.311230387516719,18.1766840611044,0.366421834989661,"n.s.",17.9271550313089,0.26034621632637,-0.249529029795479,0.361097135712347,"n.s.",0.328511047883869,0.390862555408616,"n.s.",0,18.1311458881628,17.9659842537178,18.3782892108913,18.4781223225304,18.0796155244804,18.2155699706188,17.9548097203639,18.4567410289543,17.7614771407899,18.0928329218278,"ER.Membrane.associated"
"45","sp|P13667|PDIA4_HUMAN","PDIA4","PDIA4_HUMAN Protein disulfide-isomerase A4",0.00109513828881698,0.187275851363282,20.7005071670377,0.00902845701899208,"n.s.",0.013030067615044,0.165225501574987,20.887783018401,0.0786773149137974,"n.s.",20.8657326686127,0.657391351366906,-0.0220503497882945,0.732640293794663,"n.s.",0.00194027608093859,0.00841069719221933,"sig",6,20.6592697835957,20.7158154392658,20.6802659628049,20.7466774824845,20.9258524425186,20.8204534229894,20.8760934168375,20.9287327912586,20.9077930044092,20.8236723328162,"ER.Lumen"
"46","sp|P13674|P4HA1_HUMAN","P4HA1","P4HA1_HUMAN Prolyl 4-hydroxylase subunit alpha-1",0.304770900261428,0.0486187638658109,14.5602895485197,0.423664101375217,"n.s.",0.00953686563357931,0.243421011977988,14.6089083123855,0.0677534280741441,"n.s.",14.8037105604977,0.0220657074625441,0.194802248112177,0.0612075661780707,"n.s.",0.00707635790318842,0.0199541996517502,"sig",3,14.5186517180999,14.5818159518054,14.5052992590416,14.6353912651319,14.5500005118579,14.6586996713805,14.5601630524971,14.6667700138065,14.7610177396866,14.8464033813088,"ER.Lumen"
